826891,7846498,HS659526,06/14/2001 12:00:00 AM,055XX N PARKSIDE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,f,t,1622,16,45,11,02,1137571,1936662,2001,02/11/2011 12:39:06 AM,41.982347378,-87.769421665,"(41.982347378, -87.769421665)"
826904,785,G229353,04/22/2001 06:35:00 PM,013XX N KILDARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,2534,25,37,23,01A,1147469,1908443,2001,08/17/2015 03:03:40 PM,41.904727464,-87.733744836,"(41.904727464, -87.733744836)"
826955,7860745,HS674644,10/05/2001 09:00:00 PM,040XX W CRYSTAL ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,f,f,2534,25,27,23,17,1149239,1907992,2001,01/14/2011 12:39:56 AM,41.903455741,-87.727254757,"(41.903455741, -87.727254757)"
827004,787,G232619,04/23/2001 11:26:00 PM,088XX S EXCHANGE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,f,423,4,10,46,01A,1197301,1846913,2001,08/17/2015 03:03:40 PM,41.734785067,-87.55275366,"(41.734785067, -87.55275366)"
827007,7871322,HT102185,10/01/2001 10:00:00 PM,035XX W CERMAK RD,0265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,f,t,1024,10,24,29,02,1152876,1889185,2001,01/06/2011 12:39:35 AM,41.851776042,-87.714393355,"(41.851776042, -87.714393355)"
827056,788,G230218,04/22/2001 10:30:00 PM,061XX S WOODLAWN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,t,314,3,20,42,01A,1185269,1864623,2001,08/17/2015 03:03:40 PM,41.783674009,-87.596277178,"(41.783674009, -87.596277178)"
827141,789,G232871,04/23/2001 08:00:00 AM,028XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,1135,11,2,27,01A,1157565,1897241,2001,08/17/2015 03:03:40 PM,41.873788515,-87.696964272,"(41.873788515, -87.696964272)"
827207,790,G234290,04/24/2001 10:20:00 PM,005XX N LECLAIRE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1532,15,28,25,01A,1142267,1903155,2001,08/17/2015 03:03:40 PM,41.890314762,-87.752984928,"(41.890314762, -87.752984928)"
827305,7916005,HT146333,06/25/2001 12:00:00 AM,043XX S EMERALD AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,APARTMENT,f,t,935,9,11,61,02,1172073,1875783,2001,03/23/2011 12:42:18 PM,41.814598447,-87.644330166,"(41.814598447, -87.644330166)"
827333,792,G235199,04/25/2001 09:40:00 AM,028XX N MILWAUKEE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,t,f,1412,14,35,21,01A,1152824,1918773,2001,08/17/2015 03:03:40 PM,41.932969483,-87.713800099,"(41.932969483, -87.713800099)"
827344,7921184,HS659842,01/01/2001 12:01:00 AM,054XX W SCHUBERT AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,f,f,2514,25,30,19,20,1139424,1917453,2001,02/11/2011 12:39:06 AM,41.929602415,-87.763076796,"(41.929602415, -87.763076796)"
827364,7924810,HT156369,01/10/2001 12:00:00 AM,056XX N RAVENSWOOD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,APARTMENT,f,f,2012,20,40,4,02,1163306,1937244,2001,04/01/2011 12:40:11 AM,41.983440465,-87.674757983,"(41.983440465, -87.674757983)"
827373,7926609,HT158995,02/19/2001 12:01:00 AM,029XX W WILCOX ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,f,f,1124,11,2,27,06,1156918,1899256,2001,03/02/2011 12:39:43 AM,41.879331014,-87.6992851,"(41.879331014, -87.6992851)"
827392,793,G183906,04/25/2001 08:16:00 PM,043XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,CLUB,t,f,1115,11,28,26,01A,1147505,1899662,2001,08/17/2015 03:03:40 PM,41.88063075,-87.733837962,"(41.88063075, -87.733837962)"
827405,7934192,HT166480,06/01/2001 12:00:00 AM,010XX W CULLERTON ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,f,t,1233,12,25,31,20,1169716,1890620,2001,03/15/2011 12:39:05 PM,41.855364095,-87.652544571,"(41.855364095, -87.652544571)"
827411,7936482,HT168656,02/18/2001 07:00:00 PM,019XX N SPAULDING AVE,1750,OFFENSE INVOLVING CHILDREN,CHILD ABUSE,RESIDENCE,f,t,1422,14,35,22,20,1153877,1912497,2001,03/01/2011 12:39:38 AM,41.91572668,-87.710098026,"(41.91572668, -87.710098026)"
827424,794,G240625,04/27/2001 04:43:00 PM,091XX S RACINE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,t,f,2222,22,21,73,01A,1169932,1844093,2001,08/17/2015 03:03:40 PM,41.727683995,-87.653102978,"(41.727683995, -87.653102978)"
827452,7948812,HT181274,08/01/2001 12:01:00 AM,082XX S ABERDEEN ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,f,f,613,6,21,71,17,1170387,1849834,2001,03/17/2011 12:38:59 AM,41.743428226,-87.651269574,"(41.743428226, -87.651269574)"
827454,795,G240776,04/27/2001 06:05:00 PM,013XX S CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1011,10,24,29,01A,1152590,1893391,2001,08/17/2015 03:03:40 PM,41.863323449,-87.715331944,"(41.863323449, -87.715331944)"
827497,7959422,HT192042,08/14/2001 10:00:00 AM,014XX W WINNEMAC AVE,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,f,f,2033,20,46,3,06,1165486,1933635,2001,03/13/2011 12:39:40 AM,41.973490975,-87.666843649,"(41.973490975, -87.666843649)"
827531,797,P028859,04/01/2001 08:48:00 AM,039XX S FEDERAL ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,214,2,3,38,01A,1176338,1878880,2001,08/17/2015 03:03:40 PM,41.823001981,-87.628592548,"(41.823001981, -87.628592548)"
827535,7971204,HT203702,07/05/2001 12:00:00 AM,015XX N MAPLEWOOD AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,f,f,1423,14,26,24,20,1159083,1910226,2001,03/17/2011 12:38:59 AM,41.909389475,-87.691034018,"(41.909389475, -87.691034018)"
827579,798,G184097,04/01/2001 08:45:00 AM,016XX S CENTRAL PARK AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,f,1021,10,24,29,01A,1152641,1891598,2001,08/17/2015 03:03:40 PM,41.858402243,-87.715192114,"(41.858402243, -87.715192114)"
827627,799,G248175,05/01/2001 06:45:00 AM,029XX W HARRISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA APARTMENT,t,t,1135,11,2,27,01A,1156930,1897228,2001,08/17/2015 03:03:40 PM,41.873765737,-87.699296047,"(41.873765737, -87.699296047)"
827668,800,G248938,05/01/2001 01:44:00 PM,067XX S MORGAN ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,t,f,723,7,17,68,01A,1170806,1860136,2001,08/17/2015 03:03:40 PM,41.771689117,-87.649434254,"(41.771689117, -87.649434254)"
827707,801,G249811,05/01/2001 07:35:00 PM,073XX S HALSTED ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,f,f,733,7,17,68,01A,1172239,1856129,2001,08/17/2015 03:03:40 PM,41.760662032,-87.644299022,"(41.760662032, -87.644299022)"
827741,802,G900755,05/01/2001 01:01:00 AM,034XX W CARROLL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1123,11,28,27,01A,1153446,1902189,2001,08/17/2015 03:03:40 PM,41.887449145,-87.711955803,"(41.887449145, -87.711955803)"
827775,803,G250439,05/02/2001 03:30:00 AM,076XX S COLFAX AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VESTIBULE,t,f,421,4,7,43,01A,1194850,1854819,2001,08/17/2015 03:03:40 PM,41.756540419,-87.561473074,"(41.756540419, -87.561473074)"
827791,8035488,HT266284,07/13/2001 12:01:00 AM,024XX N LONG AVE,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,f,f,2515,25,30,19,17,1139929,1915864,2001,04/28/2011 12:38:59 AM,41.925232798,-87.761259994,"(41.925232798, -87.761259994)"
827830,8045719,HT277441,03/13/2001 12:01:00 AM,051XX W FULLERTON AVE,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,"SCHOOL, PRIVATE, GROUNDS",t,f,2522,25,31,19,02,1141631,1915431,2001,06/08/2011 12:38:29 AM,41.924013272,-87.755016695,"(41.924013272, -87.755016695)"
827875,806,G253688,05/03/2001 03:04:00 PM,051XX S WOLCOTT AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,t,f,915,9,16,61,01A,1164554,1870574,2001,08/17/2015 03:03:40 PM,41.800466462,-87.672057803,"(41.800466462, -87.672057803)"
827881,8061987,HT292065,07/23/2001 02:00:00 PM,018XX W GRAND AVE,1120,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,f,t,1324,12,26,24,10,1164187,1903565,2001,06/03/2011 12:38:21 AM,41.891004794,-87.672472689,"(41.891004794, -87.672472689)"
827908,807,G256486,05/04/2001 06:00:00 PM,089XX S COTTAGE GROVE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,633,6,8,44,01A,1183121,1846055,2001,08/17/2015 03:03:40 PM,41.732771785,-87.604728989,"(41.732771785, -87.604728989)"
827917,8072092,HT303971,02/02/2001 12:01:00 AM,053XX W WINONA ST,0841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,f,f,1623,16,45,11,06,1139610,1933689,2001,06/11/2011 12:39:00 AM,41.974152141,-87.761995548,"(41.974152141, -87.761995548)"
827967,8083264,HT315782,01/26/2001 09:00:00 AM,020XX S LAFLIN ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,f,f,1222,12,25,31,11,1166722,1890381,2001,05/29/2011 12:37:43 AM,41.854772872,-87.663540739,"(41.854772872, -87.663540739)"
827982,809,G260168,05/06/2001 03:00:00 PM,045XX S FEDERAL ST,0110,HOMICIDE,FIRST DEGREE MURDER,CHA HALLWAY,f,f,221,2,3,38,01A,1176455,1874785,2001,08/17/2015 03:03:40 PM,41.811762307,-87.628286589,"(41.811762307, -87.628286589)"
828005,810,G261105,05/06/2001 11:00:00 PM,022XX S BLUE ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1034,10,25,31,01A,1164923,1888875,2001,08/17/2015 03:03:40 PM,41.850678584,-87.670186515,"(41.850678584, -87.670186515)"
828008,8101918,HT336516,01/01/2001 12:01:00 AM,006XX W ROOT ST,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,GOVERNMENT BUILDING/PROPERTY,t,f,925,9,11,61,11,1172855,1877426,2001,06/11/2011 12:39:00 AM,41.819089754,-87.641413178,"(41.819089754, -87.641413178)"
828093,813,G261213,05/07/2001 02:58:00 AM,042XX S MOZART ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,912,9,14,58,01A,1158069,1876378,2001,08/17/2015 03:03:40 PM,41.816527835,-87.695682551,"(41.816527835, -87.695682551)"
828111,8137350,HT371393,01/01/2001 12:01:00 AM,037XX S WASHTENAW AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,f,f,913,9,12,58,17,1158944,1879626,2001,07/13/2011 12:38:50 AM,41.825422881,-87.69238395,"(41.825422881, -87.69238395)"
828131,8141067,HT370810,06/28/2001 09:00:00 PM,057XX S CICERO AVE,0460,BATTERY,SIMPLE,AIRPORT TERMINAL UPPER LEVEL - SECURE AREA,f,f,813,8,23,56,08B,1145609,1866345,2001,07/22/2011 12:40:51 AM,41.789240349,-87.741642671,"(41.789240349, -87.741642671)"
828138,8146039,HT380969,01/01/2001 12:00:00 AM,047XX W MONTANA ST,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,f,f,2521,25,31,19,02,1144295,1915861,2001,07/15/2011 12:39:33 AM,41.925143516,-87.745217143,"(41.925143516, -87.745217143)"
828167,815,G262626,05/07/2001 03:54:00 PM,044XX W WEST END AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,t,1113,11,28,26,01A,1146577,1900601,2001,08/17/2015 03:03:40 PM,41.883225213,-87.737221581,"(41.883225213, -87.737221581)"
828193,816,G263360,05/07/2001 08:39:00 PM,011XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,t,f,1531,15,37,25,01A,1141486,1907196,2001,08/17/2015 03:03:40 PM,41.901418205,-87.755753257,"(41.901418205, -87.755753257)"
828202,8160869,HT395639,07/06/2001 09:00:00 AM,011XX W 110TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,f,f,2234,22,34,75,06,1170540,1831557,2001,08/31/2011 12:40:09 AM,41.693270097,-87.651239536,"(41.693270097, -87.651239536)"
828217,817,G266841,05/09/2001 12:43:00 PM,073XX S CARPENTER ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,733,7,17,68,01A,1170586,1856076,2001,08/17/2015 03:03:40 PM,41.760552767,-87.650358873,"(41.760552767, -87.650358873)"
828237,8175138,HT409754,01/01/2001 12:00:00 AM,111XX S ESMOND ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,f,t,2212,22,19,75,20,1165662,1830520,2001,07/24/2011 12:40:36 AM,41.690529005,-87.669128253,"(41.690529005, -87.669128253)"
828245,818,G264904,05/09/2001 03:20:00 PM,042XX S DR MARTIN LUTHER KING JR DR,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,213,2,3,38,01A,1179557,1877160,2001,08/17/2015 03:03:40 PM,41.818209103,-87.616836043,"(41.818209103, -87.616836043)"
828269,819,G269036,05/10/2001 12:31:00 PM,036XX W FLOURNOY ST,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,t,f,1133,11,24,27,01A,1152280,1896784,2001,08/17/2015 03:03:40 PM,41.87264034,-87.71638042,"(41.87264034, -87.71638042)"
828281,8194066,HT426887,06/01/2001 09:00:00 PM,047XX W SHAKESPEARE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,f,t,2522,25,31,19,17,1144402,1913833,2001,12/20/2011 12:40:15 AM,41.919576465,-87.744875107,"(41.919576465, -87.744875107)"
828292,8197725,HT431595,01/01/2001 12:00:00 AM,009XX N HOMAN AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,f,t,1121,11,27,23,02,1153583,1905844,2001,09/20/2011 12:43:48 AM,41.8974761,-87.711355397,"(41.8974761, -87.711355397)"
828300,820,G265947,05/09/2001 01:20:00 PM,054XX W RICE ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,1524,15,37,25,01A,1139929,1905136,2001,08/17/2015 03:03:40 PM,41.895793941,-87.761522791,"(41.895793941, -87.761522791)"
828325,821,G268444,05/12/2001 02:04:00 AM,056XX S WABASH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,t,233,2,20,40,01A,1177675,1867718,2001,08/17/2015 03:03:40 PM,41.792342253,-87.624025622,"(41.792342253, -87.624025622)"
828354,822,G268521,05/10/2001 05:25:00 AM,033XX S WOOD ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,f,f,922,9,11,59,01A,1164894,1882621,2001,08/17/2015 03:03:40 PM,41.833517597,-87.670470102,"(41.833517597, -87.670470102)"
828381,823,G270994,05/11/2001 08:26:00 AM,065XX S YALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,f,f,722,7,20,68,01A,1175630,1861658,2001,08/17/2015 03:03:40 PM,41.775759028,-87.631705609,"(41.775759028, -87.631705609)"
828432,826,G274697,05/12/2001 11:11:00 PM,056XX S CHRISTIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,f,f,822,8,14,63,01A,1155008,1867027,2001,08/17/2015 03:03:40 PM,41.790929182,-87.707160999,"(41.790929182, -87.707160999)"
828491,828,G277438,05/14/2001 12:35:00 PM,053XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,RESTAURANT,t,f,1522,15,28,25,01A,1140937,1899509,2001,08/17/2015 03:03:40 PM,41.880334264,-87.757959152,"(41.880334264, -87.757959152)"
828520,829,G260319,05/12/2001 10:50:00 AM,075XX S LAFAYETTE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,623,6,6,69,01A,1177142,1855093,2001,08/17/2015 03:03:40 PM,41.757709956,-87.626360608,"(41.757709956, -87.626360608)"
828552,830,G284583,05/17/2001 03:01:00 PM,115XX S YALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,VACANT LOT,f,f,522,5,34,53,01A,1176678,1828368,2001,08/17/2015 03:03:40 PM,41.684383426,-87.628862572,"(41.684383426, -87.628862572)"
828571,831,G285637,05/17/2001 11:22:00 PM,005XX S CALIFORNIA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1135,11,2,27,01A,1157794,1897501,2001,08/17/2015 03:03:40 PM,41.874497319,-87.696116405,"(41.874497319, -87.696116405)"
828605,832,G285665,05/18/2001 01:10:00 AM,004XX N LARAMIE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,1523,15,28,25,01A,1141627,1902404,2001,08/17/2015 03:03:40 PM,41.888265781,-87.755353915,"(41.888265781, -87.755353915)"
828636,833,G285552,05/18/2001 11:57:00 AM,082XX S MERRILL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,414,4,8,46,01A,1191956,1850663,2001,08/17/2015 03:03:40 PM,41.745206763,-87.572213565,"(41.745206763, -87.572213565)"
828662,834,G286951,05/18/2001 03:47:00 PM,064XX S STONY ISLAND AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,314,3,5,42,01A,1187984,1862596,2001,08/17/2015 03:03:40 PM,41.778047465,-87.586387726,"(41.778047465, -87.586387726)"
828682,835,G292621,05/21/2001 10:14:00 AM,014XX N PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,f,f,2535,25,30,23,01A,1149453,1909310,2001,08/17/2015 03:03:40 PM,41.907068313,-87.72643443,"(41.907068313, -87.72643443)"
828707,836,G305406,05/27/2001 04:11:00 AM,040XX S PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,PARKING LOT,f,f,815,8,14,57,01A,1150353,1877152,2001,08/17/2015 03:03:40 PM,41.818805434,-87.723966795,"(41.818805434, -87.723966795)"
828736,837,G263950,05/10/2001 06:50:00 AM,046XX N WESTERN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1911,19,47,4,01A,1159526,1930947,2001,08/17/2015 03:03:40 PM,41.966240118,-87.688834357,"(41.966240118, -87.688834357)"
828811,840,G315699,05/31/2001 11:25:00 PM,044XX S WASHTENAW AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,912,9,12,58,01A,1159109,1875135,2001,08/17/2015 03:03:40 PM,41.813095647,-87.691901601,"(41.813095647, -87.691901601)"
828857,841,G291271,06/01/2001 06:25:00 AM,042XX W NORTH AVE,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,f,f,2534,25,30,23,01A,1147644,1910291,2001,08/17/2015 03:03:40 PM,41.909795206,-87.733054499,"(41.909795206, -87.733054499)"
828889,842,G317538,06/01/2001 08:00:00 PM,007XX N PARKSIDE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,PORCH,f,f,1511,15,29,25,01A,1138545,1904338,2001,08/17/2015 03:03:40 PM,41.893629328,-87.766625355,"(41.893629328, -87.766625355)"
828950,844,G318274,06/02/2001 04:34:00 AM,042XX S CAMPBELL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,914,9,12,58,01A,1160396,1876520,2001,08/17/2015 03:03:40 PM,41.816869798,-87.687142611,"(41.816869798, -87.687142611)"
828972,845,G318079,06/02/2001 06:25:00 AM,019XX N MOZART ST,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,f,f,1421,14,35,22,01A,1157116,1912684,2001,08/17/2015 03:03:40 PM,41.916174618,-87.698193061,"(41.916174618, -87.698193061)"
829010,846,G319264,06/02/2001 04:00:00 PM,080XX S LANGLEY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,f,631,6,6,44,01A,1182288,1851933,2001,08/17/2015 03:03:40 PM,41.748920985,-87.607599019,"(41.748920985, -87.607599019)"
829045,847,G317944,06/02/2001 08:45:00 PM,015XX W CHESTNUT ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1323,12,1,24,01A,1165938,1906095,2001,08/17/2015 03:03:40 PM,41.89791011,-87.665969881,"(41.89791011, -87.665969881)"
829076,848,G320322,06/03/2001 03:35:00 AM,037XX S INDIANA AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,f,f,211,2,3,35,01A,1178211,1880409,2001,08/17/2015 03:03:40 PM,41.827155316,-87.62167485,"(41.827155316, -87.62167485)"
829121,849,G321067,06/04/2001 07:32:00 AM,012XX N KEELER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,2534,25,37,23,01A,1148155,1907867,2001,08/17/2015 03:03:40 PM,41.903133675,-87.731239785,"(41.903133675, -87.731239785)"
829150,850,G322669,06/04/2001 11:15:00 AM,053XX S SPAULDING AVE,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,t,f,822,8,14,63,01A,1155285,1869103,2001,08/17/2015 03:03:40 PM,41.796620481,-87.706089753,"(41.796620481, -87.706089753)"
829181,851,G324594,06/05/2001 01:25:00 PM,010XX W LAWRENCE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,2312,19,46,3,01A,1168673,1932055,2001,08/17/2015 03:03:40 PM,41.969086773,-87.655170335,"(41.969086773, -87.655170335)"
829208,852,G323016,06/05/2001 06:59:00 AM,029XX W MADISON ST,0110,HOMICIDE,FIRST DEGREE MURDER,RETAIL STORE,t,f,1124,11,2,27,01A,1156759,1899878,2001,08/17/2015 03:03:40 PM,41.881041064,-87.699852066,"(41.881041064, -87.699852066)"
829261,854,G326467,06/06/2001 12:10:00 AM,042XX S MICHIGAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,t,f,214,2,3,38,01A,1177866,1876836,2001,08/17/2015 03:03:40 PM,41.817358545,-87.623048957,"(41.817358545, -87.623048957)"
829286,855,G327597,06/06/2001 03:11:00 PM,049XX W IOWA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,1531,15,37,25,01A,1143319,1905529,2001,08/17/2015 03:03:40 PM,41.896809705,-87.749062075,"(41.896809705, -87.749062075)"
829309,856,G328769,06/07/2001 04:14:00 AM,061XX W GIDDINGS ST,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,f,f,1622,16,38,15,01A,1134607,1930912,2001,08/17/2015 03:03:40 PM,41.966621877,-87.780459184,"(41.966621877, -87.780459184)"
829360,858,G330832,06/08/2001 12:49:00 AM,059XX S MAY ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,712,7,16,68,01A,1169667,1865390,2001,08/17/2015 03:03:40 PM,41.786131506,-87.653457181,"(41.786131506, -87.653457181)"
829384,859,G334208,06/09/2001 03:45:00 PM,052XX S TRUMBULL AVE,0110,HOMICIDE,FIRST DEGREE MURDER,GARAGE,f,f,822,8,14,63,01A,1154265,1869640,2001,08/17/2015 03:03:40 PM,41.798114448,-87.709815943,"(41.798114448, -87.709815943)"
829405,860,G334779,06/09/2001 08:35:00 PM,065XX S HOMAN AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,831,8,15,66,01A,1154851,1861203,2001,08/17/2015 03:03:40 PM,41.774950397,-87.707892022,"(41.774950397, -87.707892022)"
829436,861,G339029,06/11/2001 06:30:00 PM,010XX N PULASKI RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,t,f,1112,11,27,23,01A,1149534,1906544,2001,08/17/2015 03:03:40 PM,41.899476558,-87.72620879,"(41.899476558, -87.72620879)"
829454,862,G339015,06/11/2001 04:54:00 PM,081XX S HARVARD AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HOUSE,t,t,622,6,21,44,01A,1175370,1850995,2001,08/17/2015 03:03:40 PM,41.746504322,-87.632976989,"(41.746504322, -87.632976989)"
829508,865,G322035,06/12/2001 08:56:00 AM,078XX S EGGLESTON AVE,0110,HOMICIDE,FIRST DEGREE MURDER,HALLWAY,t,f,621,6,17,69,01A,1174658,1852760,2001,08/17/2015 03:03:40 PM,41.751363575,-87.635533465,"(41.751363575, -87.635533465)"
829536,866,G344397,06/14/2001 01:20:00 AM,001XX N WALLER AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1512,15,29,25,01A,1138142,1900349,2001,08/17/2015 03:03:40 PM,41.882690296,-87.768201943,"(41.882690296, -87.768201943)"
829557,867,G346418,06/14/2001 08:30:00 PM,068XX S OGLESBY AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,t,331,3,5,43,01A,1192946,1860098,2001,08/17/2015 03:03:40 PM,41.771073064,-87.568278663,"(41.771073064, -87.568278663)"
829576,868,G344605,06/14/2001 05:30:00 AM,057XX N WINTHROP AVE,0110,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,t,t,2022,20,48,77,01A,1167829,1938251,2001,08/17/2015 03:03:40 PM,41.986107062,-87.658094107,"(41.986107062, -87.658094107)"
829587,869,G344112,06/14/2001 09:53:00 PM,014XX N LAWNDALE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,f,f,2535,25,26,23,01A,1151436,1909414,2001,08/17/2015 03:03:40 PM,41.907314968,-87.719147237,"(41.907314968, -87.719147237)"
829601,870,G349020,06/16/2001 01:30:00 AM,016XX W HURON ST,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,t,f,1324,12,1,24,01A,1165276,1904752,2001,08/17/2015 03:03:40 PM,41.894238925,-87.668439561,"(41.894238925, -87.668439561)"
829612,871,G352627,06/17/2001 07:19:00 PM,035XX W IOWA ST,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1121,11,27,23,01A,1152417,1905768,2001,08/17/2015 03:03:40 PM,41.897290665,-87.715640007,"(41.897290665, -87.715640007)"
829627,872,G352803,06/17/2001 08:46:00 PM,105XX S AVENUE J,0110,HOMICIDE,FIRST DEGREE MURDER,YARD,t,f,432,4,10,52,01A,1202502,1835718,2001,08/17/2015 03:03:40 PM,41.703934124,-87.534080671,"(41.703934124, -87.534080671)"
829667,874,G353144,06/17/2001 11:55:00 PM,023XX W ROOSEVELT RD,0110,HOMICIDE,FIRST DEGREE MURDER,AUTO,t,f,1224,12,25,28,01A,1160993,1894660,2001,08/17/2015 03:03:40 PM,41.866635577,-87.684449923,"(41.866635577, -87.684449923)"
829683,875,G353149,06/18/2001 12:10:00 AM,029XX W SHAKESPEARE AVE,0110,HOMICIDE,FIRST DEGREE MURDER,STREET,t,f,1414,14,35,22,01A,1156429,1914296,2001,08/17/2015 03:03:40 PM,41.920612008,-87.700673381,"(41.920612008, -87.700673381)"
